# ID_SITE,ID_ENTITY,entity_name,latitude,longitude,elevation,depositional_context,measurement_method,TYPE,source,core_location,last_updated,ID_UNIT,REGION
1836,2291,Verny des Brulons core,47.317778,4.122778,565,bog sediment,pollen slide,count,EPD,central core,05/05/2021,137,EURO
1837,2292,Quart du Bois core,46.8925,4.034167,420,bog sediment,pollen slide,count,EPD,central core,05/05/2021,137,EURO
1838,2293,Nataloup core,47.2275,4.035278,515,bog sediment,pollen slide,count,EPD,central core,05/05/2021,137,EURO
1839,2294,Grostjorna Setesdal Valley core,58.5333,7.7333,180,lake sediment,pollen slide,pollen concentration,Global Charcoal Database Version 4,central core,08/05/2021,164,EURO
1840,2295,Vestre Oykjamyrtorn core,59.8167,6,570,lake sediment,pollen slide,concentration,global charcoal database version 4,central core,12/05/2021,134,EURO
1841,2296,Trettetjorn core,60.7167,7,810,lake sediment,sieved,concentration,global charcoal database version 4,central core,12/05/2021,134,EURO
1923,2382,Bazu bog (LVmac),57.70004,22.45021,15,bog sediment,Sieved,raw count,author,central core,19/05/2021,134,EURO
1924,2383,Lielais Vipedis (LVmac),56.59148,23.00094,96,lake sediment,Sieved,raw count,author,central core,19/05/2021,134,EURO
1925,2384,Lake Pikku Harkajarvi (FImic),68.8532,28.6447,188,lake sediment,Pollen slide,influx,author,central core,19/05/2021,2,EURO
1926,2385,Lake Rosalia (Fimic),68.9128,28.3692,180,lake sediment,Pollen slide,influx,author,central core,19/05/2021,2,EURO
1927,2386,Mannikjarve core,58.8667,26.25,90,bog sediment,pollen slide,count,author,central core,25/05/2021,137,EURO
1951,2420,Holbicky core,48.51,17.109167,183,fluvial/alluvial sediment,Pollen slide,influx,author,central core,03/06/2021,117,EURO
1953,2422,Hute pod Smrkem core,49.47,18.418517,533,bog sediment,Pollen slide,influx,author,central core,03/06/2021,117,EURO
1958,2427,S23,46.79522,7.04045,609,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,03/06/2021,10,EURO
1966,2436,HES2_short,48.669167,8.296389,830,lake sediment,pollen slide,count,EPD,central core,16/07/2021,137,EURO
1968,2440,OSVA,49.0425,8.760278,207,bog sediment,pollen slide,count,EPD,central core,16/07/2021,137,EURO
1970,2443,Skrzynka S1,53.81,17.5214,133,lake sediment,Pollen slide,influx,author,central core,19/07/2021,28,EURO
1973,2446,Koj II,54.02,22.88,149,lake sediment,-999999,influx,author,central core,19/07/2021,211,EURO
1974,2447,Brve section,50.06666,14.23888,362,bog sediment,pollen slide,count,EPD,central core,19/07/2021,221,EURO
1975,2448,Dolskym core,50.8525,14.338889,240,bog sediment,pollen slide,count,EPD,central core,19/07/2021,221,EURO
1976,2449,Zahaji section,50.379444,14.115556,232,bog sediment,pollen slide,count,EPD,central core,19/07/2021,221,EURO
1977,2450,Na Bahne core,50.198889,15.961389,240,bog sediment,pollen slide,count,EPD,central core,19/07/2021,221,EURO
1982,2455,Jeleni louze core,50.892778,14.27,460,bog sediment,pollen slide,count,EPD,central core,20/07/2021,137,EURO
1983,2456,Pancavska louka core,50.766389,15.541111,1336,bog sediment,pollen slide,count,EPD,central core,20/07/2021,137,EURO
1985,2458,PRYSKYRI core,50.887778,14.413333,423,bog sediment,pollen slide,count,EPD,central core,20/07/2021,137,EURO
1989,2462,DESVERNE core,45.693333,6.8725,2276,lake sediment,pollen slide,count,EPD,central core,21/07/2021,137,EURO
1991,2464,MINDGES5,47.75555,9.02305,406,lake sediment,pollen slide,count,EPD,central core,21/07/2021,137,EURO
1992,2465,Suchar IV core,54.09,23.0247,143,lake sediment,pollen slide,influx,author,central core,21/07/2021,610,EURO
1355,2466,J20,58.05916,26.51722,122,lake sediment,pollen slide,count,Pangaea,central core,21/07/2021,137,EURO
1999,2477,Beg Bunar core,42.15,22.55,1750,bog sediment,Sieved,Count,author,marginal core,28/07/2021,302,EURO
59,88,Lake Van core,38.55,42.53,1648,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,114,MIDE
649,744,MMII,13.583625,39.568911,2228,soil,Hand picked charcoal from soil samples,concentration,Global Charcoal Database Version 4,-888888,07/05/2021,45,MIDE
653,748,Hayk core,11.35,39.71,1920,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,152,MIDE
889,987,Lake Ifrah core,33.55929422,-4.930555438,1610,-777777,Other,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,140,MIDE
892,990,Lake Sidi Ali core,33.06843,-4.998376,2080,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,28,MIDE
895,994,Laguna Grande core_conc,28.11666667,-17.25,1250,-777777,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,13,MIDE
899,1000,GGU1b,6.881937628,39.87121162,3950,-777777,Sieved,influx,Global Charcoal Database Version 4,-777777,06/03/2020,28,MIDE
1832,2287,Bereket Basin composite core,37.545,30.295,1410,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,central core,04/05/2021,96,MIDE
1971,2444,Almalou3,37.665278,46.631944,2491,bog sediment,pollen slide,count,EPD,marginal core,19/07/2021,137,MIDE
60,89,Laguna Venus core,-45.53,-72.01,600,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,13,SARC
66,96,Morro de Itapeva core,-22.78,-45.57,1850,bog sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,-777777,06/03/2020,97,SARC
67,97,Serra Campos Gerais core_less50,-24.66,-50.21,1200,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,central core,07/05/2021,43,SARC
76,107,Mosquito Lake core,-42.493858,-71.404047,556,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,17,SARC
94,130,Sao Francisco de Assis core,-29.58,-55.21,100,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,98,SARC
111,147,Laguna Aculeo core,-33.8333,-70.91,350,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,2,SARC
114,150,Lago Condorito core,-41.75,-73.11,60,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,3,SARC
117,153,Lago Pollux core,-45.67,-71.86,640,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,marginal core,07/05/2021,11,SARC
118,154,PS0304A,-50.93,-72.76,200,bog sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,2,SARC
119,155,Torres del Paine core,-51.08,-73.06,100,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,81,SARC
120,156,Lago Guanaco composite,-51.13,-73.1,60,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,SARC
121,158,PTA02_4  gtr20,-51.96,-70.38,100,lake sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,central core,07/05/2021,24,SARC
122,159,Rio Rubens core,-52.13,-71.88,220,bog sediment,Sieved,concentration,IMPD,-999999,07/05/2021,11,SARC
123,160,Punta Arenas core,-53.15,-70.95,75,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,82,SARC
125,162,Puerto Haberton core,-54.88,-67.16,20,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,95,SARC
457,542,AZU 02_11_influx,-52.12,-69.52,100,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,07/05/2021,8,SARC
691,786,Laguna Lincoln core,-45.36,-74.06,19,lake sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,-777777,06/03/2020,78,SARC
692,787,Laguna Lofel core,-44.92,-74.32,13,lake sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,-777777,06/03/2020,78,SARC
693,788,Laguna Six Minutes core,-46.41,-74.33,15,lake sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,-777777,06/03/2020,78,SARC
741,838,Lago Pichilafquen core,-39.220472,-72.208021,301,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,SARC
872,970,LC06A,-42.35067885,-71.28848076,818,-777777,Sieved,influx,Global Charcoal Database Version 4,-777777,06/03/2020,10,SARC
873,971,HH08B,-41.51075162,-71.50751477,849,-777777,Sieved,influx,Global Charcoal Database Version 4,-777777,06/03/2020,15,SARC
874,972,LCar08B,-41.35976175,-71.50848671,1280,-777777,Sieved,influx,Global Charcoal Database Version 4,-777777,06/03/2020,15,SARC
875,973,Laguna la Zeta core,-42.89016299,-71.34937008,774,-777777,Sieved,influx,Global Charcoal Database Version 4,-777777,06/03/2020,15,SARC
876,974,Lago Theobald core,-43.43793191,-71.56181835,678,-777777,Sieved,influx,Global Charcoal Database Version 4,-777777,06/03/2020,15,SARC
877,975,MLN09A,-44.00710514,-71.49414185,1015,-777777,Sieved,influx,Global Charcoal Database Version 4,-777777,06/03/2020,10,SARC
878,976,LP09B,-44.2796729,-71.52331385,731,-777777,Sieved,influx,Global Charcoal Database Version 4,-777777,06/03/2020,15,SARC
1696,2140,Cambara do Sul core,-29.0525,-50.1011,1040,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 3,central core,08/05/2021,134,SARC
1758,2207,Canal de la Puntilla core,-40.9525,-72.905,120,bog sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,16/04/2021,2,SARC
1770,2221,Lepue core,-42.80478,-73.71215,152,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,16/04/2021,11,SARC
1776,2227,Puerto del Hambre core,-53.6,-70.91,6.25,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,central core,16/04/2021,81,SARC
1782,2233,Trebol Lake core,-41.07,-71.49,758,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,16/04/2021,17,SARC
1844,2299,Aracatuba charcoal concentration,-25.91,-48.98,1500,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,central core,12/05/2021,129,SARC
1856,2311,Fazendo do Pinto core,-29.4,-50.56,900,lake sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,-888888,12/05/2021,164,SARC
1918,2376,Colonia basin composite core,-23.8675,-46.7075,700,lake sediment,sieved,concentration,Pangaea,central core,18/05/2021,175,SARC
90,125,Huguangyan Maar Lake core_ppm,21.15,110.28,87.6,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,163,SEAS_EQAS
250,307,Laukutu Swamp core,-9.47,160.08,20,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,152,SEAS_EQAS
499,585,Xishuangbanna core,21.5,101.5,900,bog sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,-777777,06/03/2020,110,SEAS_EQAS
506,594,Ajkwa 1 core,-4.86,136.96,1.3,estuarine sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,-777777,06/03/2020,164,SEAS_EQAS
507,595,Ajkwa 2 core,-4.86,136.96,1.3,estuarine sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,-777777,06/03/2020,164,SEAS_EQAS
508,596,Ajkwa 3 core,-4.86,136.96,1.3,estuarine sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,-777777,06/03/2020,164,SEAS_EQAS
509,597,Ajkwa 4 core,-4.86,136.96,1.3,estuarine sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,-777777,06/03/2020,164,SEAS_EQAS
510,598,Ajkwa 5 core,-4.86,136.96,1.3,estuarine sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,-777777,06/03/2020,164,SEAS_EQAS
513,601,Aru core,-5.91,134.2,1,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,156,SEAS_EQAS
515,603,Hogayaku core,-3.98,137.38,3580,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,123,SEAS_EQAS
516,604,Lake Hordorli_B,-2.53,140.55,680,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,156,SEAS_EQAS
566,657,Kelela Swamp core,-4.02,138.91,1650,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,123,SEAS_EQAS
569,660,Laravita core,-8.39,147.35,3570,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,156,SEAS_EQAS
570,661,Aguai Ramata core,-6.56,145.21,1950,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,134,SEAS_EQAS
571,662,Sondambile core,-6.34,147.11,2850,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,134,SEAS_EQAS
575,666,Wanum core,-6.63,146.79,35,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,134,SEAS_EQAS
580,671,Yawi Ti core,-6.61,143.88,1150,bog sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,134,SEAS_EQAS
655,750,Lombok Ridge Core G6-4_B,-10.78,118.06,-3510,lake sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,-777777,06/03/2020,23,SEAS_EQAS
677,772,Ngardmau core,7.6,134.57,10,archaeological,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,25,SEAS_EQAS
679,774,Ngerdok 2,7.52,134.6,25,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,152,SEAS_EQAS
680,775,Olbed 1,7.5,134.54,20,archaeological,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,152,SEAS_EQAS
699,794,Ngerkell core,7.6,134.62,10,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,134,SEAS_EQAS
700,795,Mela Swamp core,-9.47,160.08,20,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,152,SEAS_EQAS
703,798,Neon core,-8.47,147.3,2875,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,156,SEAS_EQAS
1508,1927,Huangdong reservoir,22.95,114.57,-999999,lake sediment,Pollen slide,concentration,digitized from publication,marginal core,04/03/2021,22,SEAS_EQAS
1511,1930,Shuangchi Maar Lake core BL2,19.94,110.19,40,lake sediment,Pollen slide,concentration,author,central core,04/03/2021,123,SEAS_EQAS
1533,1952,SMP Core,26.58,114.08,1269,bog sediment,Pollen slide,concentration,author,-999999,04/03/2021,120,SEAS_EQAS
1549,1969,Gaoyao County peatlands Core GY1_micro,22.9,112.34,29,bog sediment,Pollen slide,influx,author,-999999,04/03/2021,28,SEAS_EQAS
1552,1975,Shuizhuyang peat bog Core SZY_micro,26.77,119.03,1007,bog sediment,Pollen slide,influx,author,-999999,04/03/2021,28,SEAS_EQAS
1561,1985,Fuxian Lake,24.42,102.87,1721,lake sediment,Pollen slide,influx,digitized from publication,marginal core,04/03/2021,28,SEAS_EQAS
1570,1997,Taibai Lake Core TN1_less125,30,115.81,10,lake sediment,Pollen slide,concentration,author,marginal core,04/03/2021,279,SEAS_EQAS
1578,2006,Chenghai Lake Core CH-1_less125,26.45,100.63,1509,lake sediment,Pollen slide,influx,author,central core,04/03/2021,187,SEAS_EQAS
1579,2008,Qinghai Lake Core TCQH1_less125,25.13,98.57,1885,lake sediment,Pollen slide,concentration,author,central core,04/03/2021,279,SEAS_EQAS
1586,2015,Daiyunshan-I section,25.84,118.27,1030,bog sediment,Pollen slide,concentration,digitized from publication,-999999,04/03/2021,22,SEAS_EQAS
1587,2016,Daiyunshan-V section,25.77,118.11,950,bog sediment,Pollen slide,concentration,digitized from publication,-999999,04/03/2021,22,SEAS_EQAS
1756,2205,Anggi Lake core 4,-1.39,133.894893,1945,lake sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,marginal core,16/04/2021,23,SEAS_EQAS
1761,2210,Horton Plains core,6.8,80.49,2200,bog sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,central core,16/04/2021,62,SEAS_EQAS
1765,2214,Kosipe core A,-8.46,147.2,1960,bog sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,16/04/2021,143,SEAS_EQAS
1774,2225,Nong Pa Kho core,17.01,102.93,380,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-999999,16/04/2021,6,SEAS_EQAS
1775,2226,Pemerak Swamp core,0.78,112.05,40,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,marginal core,16/04/2021,6,SEAS_EQAS
1779,2230,SONNE95 core 17940,20.11,117.38,-1727,marine sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-888888,16/04/2021,134,SEAS_EQAS
1780,2231,Supulah Hill core,-4.11,138.96,1580,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,central core,16/04/2021,77,SEAS_EQAS
1783,2234,Wanda core,-2.33,121.23,440,bog sediment,Pollen slide,concentration,Global Charcoal Database Version 4,central core,16/04/2021,77,SEAS_EQAS
1828,2283,GHATS My,12.220278,75.791944,879,bog sediment,sieved,concentration,Pangaea,central core,04/05/2021,152,SEAS_EQAS
1829,2284,GHATS BOP,12.153889,75.713056,910,bog sediment,sieved,concentration,Pangaea,central core,04/05/2021,152,SEAS_EQAS
1830,2285,GHATS RAJ,12.178611,75.8175,824,bog sediment,sieved,concentration,Pangaea,central core,04/05/2021,152,SEAS_EQAS
1831,2286,GHATS TS,12.046667,75.975556,820,bog sediment,sieved,concentration,Pangaea,central core,04/05/2021,152,SEAS_EQAS
26,45,Howes Prairie Marsh core,41.65,-87.07,185,lake sediment,-777777,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,137,TENA_E
97,133,Lac Francis core,48.5264,-79.4722,305,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
98,134,Pas-de-Fond core,48.8083,-78.8083,290,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
130,167,Ferry Lake core,46.01,-92.13,25,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,TENA_E
138,179,Curt Pond core,36.9,-84.03,336,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,central core,07/05/2021,152,TENA_E
139,180,Cliff Palace Pond core,37.52,-83.92,424,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,central core,07/05/2021,152,TENA_E
140,182,Horse Cove Bog core,35.04,-83.15,887,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,central core,07/05/2021,152,TENA_E
141,184,Mound G Pond core,35.14,-88.2,143,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-999999,07/05/2021,152,TENA_E
143,188,Tuskegee Pond core,35.58,-84.21,240,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,152,TENA_E
144,191,Black Pond core,35.62,-84.18,262,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,152,TENA_E
151,199,Albion core,45.67,-71.32,320,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,-777777,06/03/2020,149,TENA_E
153,201,Desautels core,49.4578,-73.2567,480,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
158,206,Spearman core,46.5439,-78.5028,368,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
159,207,Yamaska core,45.4578,-72.8719,265,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
160,208,Yelle core,48.5039,-79.6378,356,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
199,248,Sharkey core,44.59,-93.41,305,lake sediment,Sieved,influx,Global Charcoal Database Version 4,-777777,06/03/2020,149,TENA_E
214,265,ELA-320 Lake core_area,49.5,-93.5,370,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,10,TENA_E
228,280,Lac Hertel core,45.68,-74.05,75,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,-777777,06/03/2020,149,TENA_E
267,325,Lac Marcotte core,47.07,-71.42,503,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,-777777,06/03/2020,149,TENA_E
269,327,St Francois core,48.29,-72.14,358,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,-777777,06/03/2020,149,TENA_E
282,344,Round Pond core,44,-74,548,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,152,TENA_E
288,354,Fish core,43.85,-95.04,423,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,152,TENA_E
291,359,Moon core,46.857601,-98.158626,456,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,152,TENA_E
293,362,McGinnis core,44.6,-78.03,256,lake sediment,Sieved,influx,Global Charcoal Database Version 4,-777777,06/03/2020,149,TENA_E
294,363,Petit Bouchard core,48.8539,-64.5978,145,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,central core,07/05/2021,152,TENA_E
295,364,Lac aux Atocas core,45.5428,-73.3108,114,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
300,369,Lac a Euloge core,49.2444,-65.3722,83,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
304,373,Lac Martini core,47.475,-72.7647,242,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
305,374,Lac a la Montagne Ronde core,48.3208,-68.5653,150,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
307,376,Lac Perdu core,49.1708,-66.3236,152,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
308,377,Pessiere_B,49.5,-79.24,280,lake sediment,Sieved,influx,Global Charcoal Database Version 4,-777777,06/03/2020,149,TENA_E
309,378,Triangle core,48.71,-65.4139,465,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
310,379,Lac Flevy core,48.2169,-71.2189,381,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
382,460,Lily Pond Warwick core,42.68,-72.33,269,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,-777777,06/03/2020,149,TENA_E
383,461,Otter Pond core,42.65,-72.53,107,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
384,462,Aino Pond core,42.680759,-71.925514,354,lake sediment,Pollen slide,influx,IMPD,central core,07/05/2021,149,TENA_E
386,464,Green Pond core,42.56,-72.51,80,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
614,706,Lac des Ilets core,48.19,-71.24,120,bog sediment,Pollen slide,pollen concentration,Global Charcoal Database Version 4,-777777,06/03/2020,23,TENA_E
706,801,Graham Lake core,45.1833,-77.35,381,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
707,802,High Lake core,44.5167,-76.6,192,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
728,825,Butler Lake core,43.662484,-88.134088,316,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_E
729,826,Seven Lake core,43.613705,-88.143562,307,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_E
862,960,Spring Lake core,48.57777778,-80.88072222,,-777777,Sieved,influx,Global Charcoal Database Version 4,-777777,16/03/2020,149,TENA_E
886,984,Anderson Pond core,36.0284949,-85.50511631,300,-777777,Pollen slide,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,146,TENA_E
847,1335,Avril Lake Core,49.36874,-89.41847,472,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,13/03/2020,149,TENA_E
848,1338,Beaver Lake Core,49.53435,-90.40019,468,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,13/03/2020,149,TENA_E
849,1339,Ben Lake Core,49.35695,-89.76956,480,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,13/03/2020,149,TENA_E
851,1346,Dom Lake Core,49.43966,-89.63204,470,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,13/03/2020,149,TENA_E
844,1352,Folly Core,45.45826,-75.77775,133,bog sediment,Sieved,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
1149,1360,Jones Lake Core,49.446389,-99.291111,409,lake sediment,Sieved,concentration,NOAA,central core,07/05/2021,113,TENA_E
850,1366,Lac Christelle Core,49.73214,-84.25453,291,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
852,1367,Lac du Berger Core,49.41851,-90.47587,479,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
1158,1377,Lebel core,49.0983,-68.2216,22,bog sediment,Sieved,concentration,author,central core,13/03/2020,180,TENA_E
861,1402,Small Lake Core SML,49.581111,-90.385556,478,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,07/05/2021,149,TENA_E
1125,1418,Baie core,49.0966,-68.25,17,bog sediment,Sieved,concentration,author,central core,13/03/2020,11,TENA_E
1164,1438,Manic core,49.1183,-68.305,22,bog sediment,Sieved,concentration,author,central core,13/03/2020,11,TENA_E
400,1454,West Olaf Lake Core,46.61,-96.18,402,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,13/03/2020,15,TENA_E
265,1485,Lac a l'ange core,47.46,-70.4,648,lake sediment,Pollen slide,influx,Global Charcoal Database Version 3,-777777,13/03/2020,149,TENA_E
1210,1498,CAS 100,49.5522925,-78.98717844,270,bog sediment,Sieved,concentration,author,central core,27/03/2020,180,TENA_E
1212,1500,Chasseur core,47.745775,-79.08745278,275,lake sediment,Charcoal particles identified in thin slides (soil micromorphology),influx,author,central core,07/05/2021,14,TENA_E
1213,1502,Fur core,46.71021667,-78.78973333,288,lake sediment,Charcoal particles identified in thin slides (soil micromorphology),influx,author,central core,27/03/2020,14,TENA_E
1215,1504,Geais core,49.89,-78.65,280,lake sediment,Sieved,influx,author,central core,07/05/2021,14,TENA_E
1220,1511,Labelle core,48.18024167,-79.45701111,375,lake sediment,Charcoal particles identified in thin slides (soil micromorphology),influx,author,central core,07/05/2021,14,TENA_E
1222,1514,Loutre core,49.71169444,-78.33583333,274,lake sediment,Sieved,influx,author,central core,07/05/2021,14,TENA_E
1224,1516,Profond core,49.86113889,-78.61330556,270,lake sediment,Charcoal particles identified in thin slides (soil micromorphology),influx,author,central core,07/05/2021,14,TENA_E
1225,1517,Raynald core,49.80927778,-78.53583333,250,lake sediment,Sieved,influx,author,central core,07/05/2021,14,TENA_E
1231,1535,Lili core,49.17375028,-79.3741475,320,lake sediment,Charcoal particles identified in thin slides (soil micromorphology),influx,author,central core,07/05/2021,14,TENA_E
1277,1641,V1,49.4211,-79.003,272,bog sediment,Sieved,concentration,author,central core,,180,TENA_E
1299,1672,L1,49.1723,-79.3703,317,bog sediment,Sieved,concentration,author,central core,,180,TENA_E
1373,1777,Lac Geai SBL core,45.995878,-73.993222,360,lake sediment,Pollen slide,concentration,author,central core,12/02/2021,123,TENA_E
1379,1786,Copper Falls Lake core,47.417,-88.192,392,lake sediment,sieved,count,IMPD,-999999,15/02/2021,34,TENA_E
1420,1837,Noir core,45.775,-75.133,176,lake sediment,Pollen slide,concentration,author,central core,15/02/2021,169,TENA_E
1421,1838,Tawny core,44.817,-77.183,276,lake sediment,Pollen slide,concentration,author,central core,15/02/2021,169,TENA_E
