"site","lambda","likelihood","mean","stdev"
"1338Bea","-0.38","251.755040348283","0.12568684667798","0.10985162129922"
"1339Ben","-1.2","956.394793898714","0.176911072882341","0.236062428635863"
"1346Dom","-0.8","617.494391129914","0.124875704407935","0.145352066211399"
"1352Fol","-0.5","258.621948714512","0.323528669568425","0.308972952343221"
"1360Jon","-0.16","59.6596679731178","0.529999490307902","0.321801120713745"
"1366Lac","-0.62","369.925341616718","0.516787071241625","0.184277234127879"
"1367Lac","-0.0600000000000001","-143.707830693719","0.308333394710318","0.266022425455903"
"1377Leb","-2","1755.21916710073","0.0149253731343284","0.122169444356305"
"1402Sma","-0.42","304.97413414965","0.302019096545216","0.269176757981133"
"1418Bai","-1","155.002507874449","0.198047676008202","0.417532308296788"
"1438Man","-2","533.086703074948","0.0666666666666667","0.258198889747161"
"1454Wes","0.2","-113.146900534221","0.288450223054115","0.0136157340242339"
"1485Lac","0.26","2.60116743216976","0.531943062463127","0.142515541036282"
"1498CAS","-2","305.041997045617","0.04","0.2"
"1500Cha","-0.84","561.708972936892","0.560686088769689","0.267044412851503"
"1502Fur","0.02","-369.414337774271","0.496716103322545","0.138713907119351"
"1504Gea","-0.8","584.133983436714","0.141073625996544","0.235704390781567"
"1511Lab","-0.9","875.370259683065","0.251950072152656","0.176826226041573"
"1514Lou","-0.22","204.540448596517","0.184889609822393","0.369779219644787"
"1516Pro","-0.4","275.862633548161","0.457319504240879","0.24248080660016"
"1517Ray","-1.06","758.840969119348","0.120110070506603","0.190303247133717"
"1535Lil","-0.0999999999999999","-269.547074332218","0.2017996716187","0.138430250376186"
"1641V1","-0.98","232.303348960513","0.0573942484719041","0.181361638804794"
"1672L1","-2","858.087202386535","0.252770154769219","0.434322526680105"
"1777Lac","0.34","-4.81601833769815","0.886669720682921",NA
"1837Noi","0.1","-26.1110501180738","0.638753379422231","0.173871671768577"
"1838Taw","-0.26","22.7781386017704","0.696268620609261","0.21452515860115"
"1839Sto","-0.42","74.5228442394011","0.538348483086959","0.228489295388658"
"1841Bas","-0.5","69.2042624844868","0.784790388938597","0.137973010504352"
"1842Con","-0.56","58.2354627334183","0.85620145785536","0.161214367770038"
"1843Cle","0.44","-5.52547717271434","0.537786518993297","0.302105980926487"
"1844Ely","-0.02","9.91093102121301","0.774003100047019","0.229562241687235"
"1845Hel","0.4","-40.598955700241","0.623894320951529","0.191543755906505"
"1846Lit","0.42","-11.9910712040731","0.694290866642488","0.214504698627344"
"1847Dar","0.52","-16.4657955922512","0.705368795026736","0.197319041604843"
"1848Rub","0.32","-3.19045891975574","0.635408297911058","0.192304216683774"
"1867Cry","0.12","-27.4269661769765","0.587112839914402","0.214950879383668"
"1868Amb","0.42","-40.2624450004915","0.494597668086616","0.273136098869545"
"1869Eag","0.04","13.6961953736394","0.530610889238699","0.212453470613123"
"1870Lak","-0.24","44.0589378837129","0.388005430641357","0.269144203173617"
"1871Ful","0.48","-66.4231284412014","0.59172668156027","0.276847625748525"
"1872Goo","0.12","-12.0047990850245","0.407115912196336","0.189278725324356"
"1873Hun","-0.2","49.4351678317495","0.492877935934002","0.248781060611167"
"1874Kel","0.3","-14.1231448749865","0.858194162906075","0.170176474558614"
"1875Min","-0.34","78.4655297359402","0.0994807908911415","0.0625022679825247"
"1876Mur","0.04","13.3456539914145","0.222464632907792","0.138370359820582"
"1877Lak","0.02","0.23043980676705","0.586725639371228","0.13457014545309"
"1878Uni","0.14","-33.738084419183","0.597430212722612","0.234467243897381"
"1879Lil","-0.32","82.9347309089482","0.409010567903409","0.216334047511575"
"1880Fis","0.24","-3.23723972356568","0.157875084838096","0.0937472258768888"
"1881Fis","0.0600000000000001","26.0356566428708","0.461798415455149","0.235446039948834"
"1911Big","-0.26","41.1171256989285","0.799388519814322","0.143213716138431"
"1913Fox","0.58","-10.286115780259","0.395347797003519","0.157312121350178"
"1914Duc","0.28","-1.78123299349165","0.607788313809692",NA
"1919Wic","-0.56","84.7727636364571","0.785379792317664","0.105336200273518"
"1920Pie","0.1","0.795633195980435","0.141825499087999","0.168911178954807"
"1922Sut","0.0800000000000001","-6.65286061457833","0.203971134239579","0.0369913190050891"
"2068Lit","-0.02","24.2929243479681","0.736188711829626","0.247940123037881"
"2093Bla","0.2","-97.2491146043977","0.729549741546252","0.126020052712904"
"2094Bla","0.26","-63.0051413738243","0.284186517987663","0.192913212899195"
"2096Cai","0.54","-142.426801075513","0.601047845560212","0.125704878096348"
"2097Col","-0.12","-207.554662538017","0.557712342995425","0.237999804250388"
"2099Dee","0.46","-120.990253987495","0.283699116057833","0.118719505347536"
"2102Doe","0.16","30.8998529606729","0.227607931935356","0.125376650670662"
"2103Dua","0.26","-19.0539588757153","0.364815455980884","0.252934977441994"
"2104Gre","0.3","-11.6968496744578","0.852678905840781","0.189756592130983"
"2106San","0.38","-41.4400615523264","0.504578842582435","0.227307518198527"
"2107Sea","0.3","5.27765128589901","0.487584716208618","0.097540587237562"
"2117Ump","-0.0800000000000001","-2.58608332480941","0.664965798336598","0.190994158190767"
"2118Unc","-0.02","-14.6317366224267","0.535440235008188","0.146560257996554"
"2120War","-0.0999999999999999","-13.7742073169623","0.772123194529099","0.114429591781055"
"2121Wes","0.18","-5.03782801882515","0.415075129781236","0.0653566583016696"
"2122Wil","0.2","-35.5806588067402","0.698568565041193","0.242816958083227"
"2127Blo","0.22","-276.757871161105","0.593888162698681","0.173136511046003"
"2128Har","0.34","-11.2139193912331","0.576745750039244","0.370515493595691"
"2129Ice","-0.3","29.7926605821141","0.784999013098188","0.207636214075185"
"2134Eag","0.1","-9.03879602222759","0.749276063750812","0.289087632537301"
"2135Jem","0.3","-55.1721027363344","0.760881536974616","0.159185603086748"
"2167Fre","-0.16","0.74303669213717","0.265379567064641","0.161943399232925"
"2171Duc","0.1","-25.8787513554621","0.793999121169081","0.150352278655172"
"2182Mar","-0.0999999999999999","16.1103940833813","0.776354028545481","0.158770070291689"
"2184Nor","-0.02","29.4393362985952","0.622011304792968","0.160216366912855"
"2187Rou","0.56","-57.7168275574221","0.338876787776571","0.120109883411671"
"2196Dee","0.56","-265.034562240645","0.446003912297705","0.103589044554731"
"2206Bin","0.02","20.6723973783868","0.385333576459862","0.0772556007090741"
